customer_id,application_date,branch_id,customer_group_id,age,gender,marital_status,education_level,employment_type,annual_income,monthly_expenses,loan_amount,loan_tenure_months,interest_rate,credit_score,existing_loans_count,credit_card_utilization,late_payment_count,bank_balance,savings_account_balance,transaction_frequency,avg_transaction_value,last_payment_delay_days,property_ownership,city_tier,has_insurance,loan_purpose,risk_segment,income_to_loan_ratio,debt_to_income_ratio,annual_income_duplicate,low_variance_flag,default_status
100105,2024-08-04,BR025,G00798,,Male,Married,Postgraduate,,,17918.43,242041.33,60,11.92,747.0,0,0.181,0,7472.44,78063.95,24.0,590.82,11.0,Own,Tier 1,Yes,Education,Low,0.9879,1.1018,236875.31,0,0
100106,2024-07-28,BR028,G01726,59.0,Female,Divorced,Graduate,Salaried,90000.0,6226.61,97930.34,60,9.8,615.0,1,0.511,2,7538.81,17637.23,,900.96,10.0,Own,Tier 1,No,Home,Medium,0.919,1.0478,88840.97,0,1
100107,2024-07-23,BR039,G02032,45.0,Male,Single,Graduate,Self-employed,90000.0,5000.0,204555.24,72,8.51,714.0,3,0.273,0,4747.2,20350.73,59.0,245.87,5.0,Own,Tier 2,Yes,Personal,Medium,0.44,1.0455,89725.47,0,0
100108,2024-04-30,BR007,G01032,64.0,Female,Married,Graduate,Salaried,90000.0,6082.49,131777.83,36,15.63,,1,0.418,3,8053.06,22571.0,28.0,1140.16,24.0,Own,Tier 3,Yes,Home,Medium,0.683,1.2991,91163.95,0,0
100109,2023-12-11,BR027,G02022,28.0,Female,Divorced,Graduate,Salaried,90000.0,5000.0,202023.8,84,11.76,713.0,0,0.258,0,-609.06,9103.8,57.0,943.75,5.0,Rent,Tier 1,No,Home,Medium,0.4455,0.9873,91032.46,0,0
100110,2024-05-29,BR041,G02099,56.0,Female,Married,Graduate,Salaried,90000.0,15121.52,202034.68,48,12.71,588.0,1,0.592,3,9060.3,34491.27,34.0,100.0,13.0,Own,Tier 3,Yes,Home,High,0.4455,2.5774,89939.5,0,0
100111,2023-07-22,BR028,G01119,21.0,Male,Married,School,Salaried,90000.0,6430.54,50000.0,24,11.83,713.0,0,0.145,0,9121.44,34807.43,56.0,769.1,5.0,Own,Tier 3,Yes,Home,Medium,1.8,1.1352,90281.86,0,0
100112,2024-07-23,BR014,G00433,41.0,,Single,Postgraduate,Unemployed,90000.0,5000.0,96130.73,84,11.46,,2,0.412,0,3095.28,28892.38,19.0,729.38,10.0,Family Owned,Tier 3,No,Home,Medium,0.9362,0.8193,89352.79,0,0
100113,2024-02-10,BR003,G01648,32.0,Female,Married,Graduate,Self-employed,90000.0,5000.0,50000.0,48,9.9,703.0,1,0.645,0,8495.29,13601.37,36.0,208.87,7.0,Own,Tier 1,Yes,Home,Low,1.8,0.8056,90270.73,0,0
100114,2023-12-02,BR028,G00035,34.0,Male,Married,School,Salaried,90000.0,5000.0,118161.52,60,9.26,,0,0.234,1,-614.44,20479.57,42.0,733.93,6.0,Rent,Tier 2,Yes,Home,Medium,0.7617,0.9292,92029.15,0,0
100115,2024-01-05,BR036,G02234,33.0,Female,Single,Graduate,Salaried,90000.0,11703.99,245770.04,72,8.22,690.0,0,0.121,1,1895.58,11520.59,50.0,821.37,3.0,Rent,Tier 3,No,Business,Low,0.3662,2.0157,89772.08,0,0
100116,2024-02-20,BR028,G00971,,Male,Single,Graduate,Self-employed,90000.0,5000.0,249656.86,36,13.55,690.0,1,0.457,0,1200.36,25862.93,52.0,402.37,2.0,Rent,Tier 1,No,Education,Medium,0.3605,1.5913,90403.85,0,0
100117,2023-01-28,BR049,G01901,25.0,Female,Married,Postgraduate,Self-employed,90000.0,12002.35,50000.0,84,15.19,787.0,0,0.078,0,11973.64,28522.32,56.0,100.0,1.0,Family Owned,Tier 1,No,,Medium,1.8,1.6797,89380.85,0,0
100118,2023-04-13,BR031,G01841,34.0,Female,Single,Graduate,Self-employed,90000.0,5000.0,193939.33,60,13.55,707.0,3,0.292,1,,21250.36,18.0,100.0,3.0,Rent,Tier 2,Yes,Business,Medium,0.4641,1.0976,89188.15,0,0
100119,2023-06-29,BR026,G01183,40.0,Female,Married,Graduate,,109278.7,5000.0,211528.22,84,11.0,613.0,2,0.205,5,945.51,25761.1,9.0,100.0,10.0,Own,Tier 1,No,Home,High,0.5166,0.8256,107878.71,0,0
100120,2023-03-25,BR003,G02430,52.0,Female,Single,Graduate,Salaried,90000.0,12679.2,50000.0,48,10.8,,0,0.138,2,-5779.39,17215.42,37.0,100.0,11.0,Rent,Tier 2,Yes,Home,Medium,1.8,1.8294,89837.63,0,1
100121,2023-11-17,BR028,G01991,42.0,Male,Divorced,Postgraduate,Salaried,90000.0,8915.77,73088.16,60,12.72,647.0,0,0.496,2,-5051.85,13731.33,32.0,215.24,14.0,Rent,Tier 3,No,Education,Medium,1.2314,1.3512,91904.33,0,0
100122,2024-05-02,BR009,G02210,52.0,Female,Married,Postgraduate,Salaried,90000.0,5000.0,147251.91,60,13.2,689.0,3,0.265,1,,40562.49,51.0,100.0,6.0,Rent,Tier 2,No,Personal,Low,0.6112,0.9939,89478.45,0,0
100123,2024-04-22,BR037,G00235,23.0,Female,Divorced,School,Salaried,90000.0,6715.55,64780.42,60,9.73,719.0,2,0.462,2,,18732.7,38.0,364.5,11.0,Own,Tier 3,Yes,Home,Low,1.3893,1.0394,89706.58,0,1
100124,2023-12-10,BR009,G01211,34.0,Male,Married,Graduate,Self-employed,158711.23,12481.83,278427.26,36,8.65,,2,0.82,1,13040.01,46266.71,40.0,239.14,1.0,Own,Tier 2,No,Business,Medium,0.57,1.5285,158996.44,0,1
100125,2024-09-16,BR046,G02380,47.0,Female,Single,School,Self-employed,90000.0,10191.01,126139.45,36,9.09,715.0,1,0.125,0,-2442.11,1221.68,54.0,922.59,0.0,Family Owned,Tier 2,No,Business,Medium,0.7135,1.826,90556.15,0,0
100126,2024-02-17,BR016,G02033,43.0,Female,Single,Graduate,,90000.0,5000.0,323737.17,48,13.99,741.0,0,0.435,0,2031.15,3544.54,32.0,1018.35,8.0,Rent,Tier 1,No,Home,Low,0.278,1.5659,89376.7,1,0
100127,2023-02-27,BR022,G01136,30.0,Male,Single,School,Salaried,90000.0,,313083.19,60,9.52,683.0,2,0.369,0,-3445.83,7053.9,11.0,100.0,4.0,Rent,Tier 2,No,Personal,Low,0.2875,2.1548,92330.35,0,0
100128,2024-07-12,BR008,G00176,49.0,Female,Married,Postgraduate,Self-employed,146751.12,7434.79,196089.57,60,9.4,683.0,1,0.301,2,25708.63,35205.9,32.0,226.51,5.0,Rent,Tier 3,No,Personal,Low,0.7484,0.8752,150085.69,0,0
100129,2024-02-24,BR011,G00706,33.0,Male,Single,Graduate,Unemployed,90000.0,11255.38,248187.96,48,12.63,610.0,1,0.191,1,13761.93,29132.26,44.0,100.0,12.0,Rent,Tier 1,No,Home,,0.3626,2.1901,91608.33,0,0
100130,2024-04-08,BR047,G01431,30.0,Male,Married,Graduate,Salaried,90000.0,,88162.46,48,15.55,727.0,4,0.007,1,10550.84,28752.93,8.0,557.23,6.0,Rent,Tier 3,No,Personal,Low,1.0208,0.9116,92580.76,0,0
100131,2024-02-17,BR015,G01605,44.0,Male,Married,Graduate,Salaried,,,50000.0,24,10.15,,0,0.332,1,-5505.42,0.0,31.0,100.0,4.0,Own,Tier 2,Yes,Home,Low,1.8,2.0752,89767.75,0,0
100132,2024-02-09,BR026,G02311,39.0,Male,Married,Graduate,Self-employed,90000.0,5000.0,76722.94,72,13.38,743.0,0,0.359,1,15479.11,31859.69,51.0,100.0,4.0,Family Owned,Tier 3,No,Personal,Low,1.1731,0.8087,87979.96,0,0
100133,2023-03-08,BR050,G00233,33.0,Male,Married,Graduate,,90000.0,5000.0,97692.31,60,8.32,787.0,2,0.299,0,8905.74,22737.19,43.0,,0.0,Own,Tier 2,No,Business,Low,0.9213,0.8838,87116.42,0,0
100134,2024-02-13,BR032,G00991,33.0,Male,Married,Postgraduate,Self-employed,90000.0,7554.49,188015.29,48,12.17,619.0,0,0.446,3,761.61,9260.31,42.0,100.0,10.0,Rent,Tier 3,Yes,Business,High,0.4787,1.5295,91001.8,0,0
100135,2024-08-03,BR003,G00681,27.0,Female,Married,Graduate,Salaried,90000.0,5000.0,82860.32,72,7.28,682.0,3,0.581,2,3348.55,22140.81,30.0,1227.8,5.0,Family Owned,Tier 1,Yes,Personal,Medium,1.0862,0.8201,91245.3,0,0
100136,2023-08-10,BR018,G02401,35.0,,Single,School,Salaried,90000.0,8804.45,,84,12.03,667.0,0,0.563,2,14249.34,56875.1,41.0,1275.8,2.0,Rent,Tier 2,No,Personal,Low,0.669,1.3875,90498.46,0,0
100137,2024-03-16,BR020,G00416,51.0,Female,Single,School,Unemployed,,5000.0,50000.0,36,9.76,691.0,2,0.324,2,,27412.88,40.0,517.16,,Rent,Tier 1,Yes,Education,Low,1.8,0.8519,89396.19,0,0
100138,2023-01-23,BR014,G00552,42.0,Male,Married,Graduate,Salaried,105846.5,5000.0,157042.03,36,11.97,750.0,1,0.356,0,18450.47,44101.9,21.0,100.0,8.0,Family Owned,Tier 1,Yes,Home,Low,0.674,1.0614,104210.0,0,0
100139,2023-09-11,BR013,G00745,50.0,,Single,School,Salaried,90000.0,5000.0,50000.0,60,9.75,,3,0.64,1,12409.02,46497.98,29.0,492.76,14.0,Own,Tier 1,No,Home,Low,1.8,0.7778,92936.28,0,0
100140,2023-11-15,BR026,G00265,45.0,Female,Married,School,Salaried,90000.0,5000.0,312659.61,48,16.17,645.0,1,0.271,0,17132.41,48892.98,49.0,100.0,2.0,Rent,Tier 2,Yes,Business,Low,0.2879,1.5352,91877.59,0,0
100141,2024-12-18,BR019,G01609,32.0,Male,Divorced,Graduate,Salaried,122741.36,10799.9,91296.63,36,10.74,731.0,0,0.254,1,8693.91,17962.6,48.0,100.0,1.0,Family Owned,Tier 2,Yes,Business,Low,1.3444,1.3038,123843.16,0,0
100142,2023-06-06,BR015,G01312,21.0,Male,Married,Postgraduate,Salaried,90316.01,5143.78,291742.71,36,12.14,630.0,1,0.604,2,6711.83,4802.29,51.0,100.0,7.0,Rent,Tier 1,No,Personal,Low,0.3096,1.7602,93862.47,0,0
100143,2023-07-21,BR021,G01395,29.0,Other,Single,Graduate,Self-employed,90000.0,5000.0,145233.11,36,10.32,729.0,2,0.184,0,17622.32,40740.86,67.0,100.0,2.0,Rent,Tier 1,No,Personal,Low,0.6197,1.2046,89679.65,0,0
100144,2023-10-26,BR018,G02269,32.0,Male,Single,Postgraduate,Salaried,90000.0,5000.0,50000.0,48,11.81,748.0,1,0.1,0,16448.2,60211.07,36.0,453.61,10.0,Family Owned,Tier 3,Yes,Home,Low,1.8,0.8056,89572.29,0,0
100145,2024-12-25,BR012,G01083,31.0,Male,Married,Graduate,Salaried,108418.99,5000.0,172080.97,12,12.14,639.0,4,0.325,2,10333.51,40130.68,21.0,412.9,3.0,Rent,Tier 1,Yes,Home,Medium,0.63,2.1406,106912.71,0,0
100146,2024-09-14,BR023,G00779,,Female,Single,Postgraduate,Salaried,159267.94,10932.54,578566.19,48,10.87,686.0,3,0.589,0,14692.74,22492.27,41.0,100.0,15.0,Family Owned,Tier 1,No,Personal,Low,0.2753,1.7319,160780.74,0,0
100147,2023-01-26,BR048,G00939,50.0,Male,Single,Graduate,Self-employed,90000.0,5058.89,50000.0,60,11.0,691.0,1,0.433,1,145.59,9316.25,27.0,100.0,9.0,Rent,Tier 3,Yes,Personal,Low,1.8,0.7856,91882.95,0,0
100148,2023-06-20,BR026,G02001,63.0,Female,Married,Postgraduate,Salaried,106301.06,5000.0,243898.89,12,13.87,668.0,4,0.465,2,,27806.13,18.0,975.25,9.0,Own,Tier 2,Yes,Education,Low,0.4358,2.8589,108793.67,0,0
100149,2024-08-22,BR030,G01322,31.0,Male,Married,Graduate,Self-employed,90000.0,,165583.39,72,16.31,657.0,2,0.397,4,153.27,9540.16,2.0,3073.43,18.0,Family Owned,Tier 1,Yes,Business,Medium,0.5435,0.9733,89148.09,0,1
100150,2023-02-12,BR050,G00423,57.0,Male,Married,Graduate,Unemployed,90000.0,16683.78,189757.59,36,15.1,688.0,0,0.673,2,1286.85,20859.46,48.0,100.0,7.0,Family Owned,Tier 1,No,Personal,Medium,0.4743,2.9273,92319.36,0,0
100151,2024-09-16,BR031,G01725,57.0,Male,Married,Postgraduate,Salaried,90000.0,5000.0,50000.0,12,12.49,766.0,2,0.29,1,14262.79,20649.2,51.0,100.0,7.0,Rent,Tier 3,No,Education,Low,1.8,1.2222,89653.05,0,0
100152,2023-07-25,BR012,G01864,36.0,Male,Married,Postgraduate,Salaried,107453.89,,213748.97,48,15.88,783.0,1,0.313,1,2447.35,19445.2,38.0,171.11,8.0,Own,Tier 2,Yes,Business,Low,0.5027,1.0557,108567.28,0,0
100153,2024-10-31,BR020,G00625,44.0,Female,Single,School,Self-employed,90000.0,10897.71,102086.37,48,8.46,,0,0.134,0,5920.53,22123.51,31.0,100.0,2.0,Family Owned,Tier 1,No,Education,Medium,0.8816,1.7366,90813.94,0,0
100154,2023-08-03,BR025,G01393,53.0,Female,Married,Graduate,Salaried,94900.26,15849.8,50000.0,36,14.75,699.0,3,0.57,1,695.27,6532.88,31.0,100.0,3.0,Rent,Tier 2,Yes,Home,Low,1.898,2.1798,94013.0,0,0
100155,2023-11-14,BR024,G01410,38.0,Female,Married,Graduate,Self-employed,93994.97,5826.82,166347.33,24,11.75,691.0,0,0.394,0,9074.27,28666.83,40.0,100.0,3.0,Own,Tier 1,Yes,,Low,0.5651,1.6288,92494.42,0,0
100156,2024-04-28,BR008,G00438,37.0,Male,Married,School,Unemployed,90000.0,5000.0,241311.12,36,11.45,695.0,2,0.251,1,14659.75,18100.52,22.0,100.0,7.0,Rent,Tier 1,No,Personal,Low,0.373,1.5604,89426.69,0,0
100157,2023-04-03,BR006,G00023,32.0,Female,Divorced,Graduate,Self-employed,90000.0,5000.0,78441.31,60,10.78,744.0,3,0.576,0,14631.77,32431.55,34.0,921.23,2.0,Family Owned,Tier 3,No,Business,Low,1.1474,0.841,89348.93,0,0
100158,2024-02-11,BR018,G01796,21.0,Female,Single,School,Salaried,90000.0,5000.0,209508.49,24,14.9,700.0,0,0.243,0,16427.18,52991.82,47.0,100.0,3.0,Rent,Tier 3,Yes,Personal,Low,0.4296,1.8306,88411.02,0,0
100159,2024-01-04,BR046,G01539,40.0,Male,Married,Graduate,Salaried,90000.0,5000.0,204273.65,36,11.85,721.0,3,0.168,0,2776.08,25867.74,36.0,100.0,15.0,Rent,Tier 3,Yes,Personal,Low,0.4406,1.4232,87923.62,0,0
100160,2024-07-26,BR036,G01785,31.0,Male,Married,Graduate,Salaried,,5000.0,142081.55,36,11.71,725.0,4,0.021,0,14354.19,48392.57,39.0,777.42,,Rent,Tier 2,Yes,Home,Low,0.6334,1.1929,91426.35,0,0
100161,2024-12-28,BR043,G00944,27.0,Male,Married,School,Salaried,90000.0,5000.0,119183.95,60,12.54,711.0,0,0.86,2,14501.1,41453.2,22.0,100.0,2.0,Rent,Tier 2,No,Business,Medium,0.7551,0.9315,91407.76,0,1
100162,2024-04-29,BR009,G01289,44.0,Male,Single,Graduate,Self-employed,,6028.63,258905.87,48,14.96,678.0,1,0.061,1,9004.84,26229.67,43.0,100.0,6.0,Rent,Tier 1,Yes,Personal,Low,0.3476,1.523,89645.67,0,0
100163,2023-10-26,BR021,G02455,23.0,Male,Married,Graduate,Salaried,97044.17,5000.0,,36,9.57,649.0,2,0.364,3,2458.63,11515.27,23.0,254.38,3.0,Own,Tier 2,No,Home,Medium,0.5119,1.2694,96699.04,0,1
100164,2023-10-24,BR030,G00564,48.0,Male,Divorced,Postgraduate,Self-employed,90000.0,5000.0,110603.42,48,10.73,,1,0.46,1,7569.79,35227.94,31.0,313.83,14.0,Own,Tier 2,Yes,Education,Low,0.8137,0.9739,89420.63,0,0
100165,2023-11-02,BR022,G01633,44.0,Female,Married,School,Salaried,110214.21,14999.3,362654.99,72,14.77,659.0,2,0.587,0,4812.76,30453.42,48.0,468.18,1.0,Family Owned,Tier 3,Yes,Personal,Low,0.3039,2.1815,110340.67,0,0
100166,2024-08-17,BR021,G00331,35.0,Male,Single,Postgraduate,Salaried,114692.02,5000.0,344763.95,24,16.06,647.0,1,0.376,1,5204.25,17974.19,34.0,133.46,2.0,Own,Tier 2,Yes,Business,Low,0.3327,2.0261,114790.72,0,0
100167,2023-08-23,BR018,G00165,38.0,Male,Single,Postgraduate,Self-employed,90000.0,5000.0,197420.23,72,11.33,714.0,1,0.436,0,10102.06,44685.88,41.0,100.0,5.0,Rent,Tier 1,No,Personal,Medium,0.4559,1.0323,91012.67,0,0
100168,2023-05-02,BR003,G02394,26.0,Female,Married,Graduate,Self-employed,90000.0,7019.94,50000.0,48,15.6,763.0,0,0.2,0,8413.28,30198.73,39.0,1357.43,5.0,Own,Tier 2,No,Personal,Low,1.8,1.0749,91352.64,0,0
100169,2023-09-02,BR043,G00325,47.0,Male,Single,Graduate,Salaried,90000.0,5000.0,120337.31,36,11.87,719.0,1,0.155,1,,45430.59,35.0,100.0,11.0,Family Owned,Tier 3,No,Home,Low,0.7479,1.1124,90802.88,0,0
100170,2023-01-17,BR047,G01640,41.0,Male,Married,School,Salaried,90000.0,10510.03,105039.48,48,8.26,,3,0.069,1,-6278.6,10250.2,28.0,678.79,,Own,Tier 2,Yes,Home,Medium,0.8568,1.6931,92225.04,0,0
100171,2023-03-19,BR005,G01286,42.0,Male,Divorced,Graduate,Salaried,90551.27,5000.0,50000.0,36,12.57,721.0,2,0.634,1,11481.09,37332.92,29.0,1093.78,3.0,Rent,Tier 2,Yes,Home,Medium,1.811,0.8467,90940.0,0,0
100172,2023-03-07,BR021,G02024,45.0,Female,Divorced,School,Self-employed,90000.0,9279.52,205978.02,36,12.17,,1,0.888,2,8409.99,19613.15,22.0,1055.24,5.0,Rent,Tier 1,Yes,Home,Medium,0.4369,2.0002,88436.09,0,1
100173,2024-07-17,BR026,G01367,32.0,Male,Married,Graduate,Unemployed,90000.0,7586.48,159656.64,36,9.64,681.0,2,0.289,3,-131.18,20126.98,54.0,100.0,2.0,Rent,Tier 2,Yes,Business,High,0.5637,1.6029,89401.49,0,1
100174,2024-06-11,BR040,G01743,22.0,Female,Married,Postgraduate,Self-employed,90000.0,5000.0,98498.66,60,7.78,678.0,2,0.146,2,1391.15,9273.05,,100.0,5.0,Own,Tier 2,No,Home,Low,0.9137,0.8856,88386.39,0,0
100175,2024-05-23,BR050,G02236,50.0,Female,Single,School,Salaried,90000.0,5000.0,,60,12.64,,2,0.677,0,15547.72,57761.63,,923.92,11.0,Family Owned,Tier 1,Yes,Personal,Medium,0.5081,1.0603,88269.78,0,0
100176,2023-12-04,BR021,G02074,47.0,Female,Single,Graduate,,112212.51,5216.69,393344.53,36,13.88,722.0,0,0.292,1,916.56,8550.14,25.0,770.22,2.0,Own,Tier 3,No,,,0.2853,1.7263,113225.64,0,0
100177,2024-06-07,BR038,G01805,33.0,Female,Married,Graduate,,90000.0,,116206.13,72,12.15,726.0,0,0.19,1,9905.99,39564.6,65.0,898.79,10.0,Rent,Tier 3,No,Home,Low,0.7745,0.8819,89393.01,0,0
100178,2023-04-28,BR047,G00407,44.0,Female,Single,Graduate,Self-employed,90000.0,9989.41,154694.71,48,10.66,,2,0.485,1,9677.52,31753.96,40.0,,1.0,Own,Tier 1,Yes,Business,Low,0.5818,1.7616,90243.63,0,0
100179,2024-10-19,BR042,G00424,53.0,Female,Single,Graduate,Salaried,90000.0,5000.0,120363.2,60,8.35,724.0,1,0.019,0,7782.04,27102.22,49.0,100.0,0.0,Rent,Tier 2,Yes,Personal,Low,0.7477,0.9341,89092.78,0,0
100180,2024-01-01,BR015,G01243,52.0,Male,Married,Graduate,Salaried,112828.16,12721.86,206186.61,36,15.62,658.0,1,0.691,2,5570.03,26072.72,45.0,100.0,4.0,Own,Tier 1,No,Education,Medium,0.5472,1.9622,112082.12,0,0
100181,2024-11-15,BR041,G01648,33.0,Male,Married,Graduate,Salaried,90000.0,5000.0,253883.28,48,13.66,659.0,1,0.535,0,-912.06,17290.76,37.0,934.78,4.0,Rent,Tier 1,No,,Medium,0.3545,1.3719,90945.21,0,0
100182,2023-04-22,BR021,G01668,23.0,Male,Divorced,School,Unemployed,90000.0,7672.86,213785.98,72,6.5,713.0,1,0.115,0,-2773.36,0.0,43.0,100.0,5.0,Rent,Tier 2,No,Home,Medium,0.421,1.4189,89670.49,0,0
100183,2023-12-30,BR001,G01967,25.0,Female,Single,Graduate,Salaried,90000.0,13007.78,94215.65,60,9.87,748.0,1,0.18,1,-4242.44,0.0,19.0,344.16,5.0,Rent,Tier 2,Yes,Home,Medium,0.9553,1.9437,90184.3,0,0
100184,2024-05-23,BR038,G00259,36.0,Male,Married,Graduate,Salaried,137682.06,12903.01,331542.66,84,14.44,813.0,3,0.3,1,461.17,20409.22,20.0,2212.54,7.0,Own,Tier 2,Yes,Business,Low,0.4153,1.4686,137407.61,0,0
100185,2023-12-28,BR042,G00434,55.0,Female,Married,School,Salaried,90000.0,,189648.12,36,15.82,,2,0.282,1,941.34,13778.16,41.0,100.0,0.0,Rent,Tier 2,Yes,Personal,,0.4746,1.3691,90322.39,0,0
100186,2023-11-22,BR018,G00375,31.0,Male,Single,Graduate,Salaried,90000.0,5000.0,63750.74,24,13.78,701.0,1,0.42,1,3685.15,17549.32,30.0,,4.0,Own,Tier 2,No,Home,Low,1.4117,1.0208,90605.67,0,0
100187,2023-05-02,BR023,G01353,32.0,Female,Married,Graduate,Self-employed,90000.0,5000.0,50000.0,48,12.34,790.0,2,0.215,1,9506.56,33936.69,43.0,100.0,5.0,Family Owned,Tier 1,Yes,Personal,Low,1.8,0.8056,91229.2,0,0
100188,2023-10-06,BR019,G01585,32.0,Male,Married,Graduate,Self-employed,90000.0,14693.87,213804.96,72,10.9,756.0,1,0.685,1,5123.27,20012.95,43.0,518.65,5.0,Rent,Tier 3,No,Business,Medium,0.4209,2.3551,88434.45,0,0
100189,2023-06-24,BR006,G00289,33.0,Female,Married,Graduate,Self-employed,90000.0,5000.0,108673.62,60,14.6,715.0,1,0.42,0,15830.58,39218.7,41.0,962.99,3.0,Own,Tier 3,No,Home,Low,0.8282,0.9082,90390.3,0,0
100190,2023-08-09,BR050,G02172,39.0,Male,Married,Graduate,Salaried,90000.0,5000.0,374589.44,72,14.89,604.0,3,0.539,1,3498.19,31217.51,23.0,1013.57,1.0,Rent,Tier 1,Yes,Home,High,0.2403,1.3604,89373.06,0,0
100191,2024-05-14,BR002,G00759,25.0,Female,Single,Postgraduate,Self-employed,90977.3,5000.0,225208.42,48,12.68,663.0,2,0.553,2,16039.37,52873.62,44.0,100.0,8.0,Family Owned,Tier 3,No,Home,Low,0.404,1.2784,90041.33,0,1
100192,2024-04-05,BR028,G01652,51.0,Female,Divorced,Graduate,,90000.0,5000.0,172287.34,36,13.5,667.0,2,0.212,0,,18527.32,45.0,862.6,2.0,Own,Tier 3,No,Home,Low,0.5224,1.3048,88757.21,0,0
100193,2024-03-19,BR001,G01880,37.0,Male,Single,Graduate,Salaried,97249.93,5000.0,204578.76,48,13.3,691.0,1,0.625,1,12312.18,25904.41,37.0,100.0,2.0,Own,Tier 1,Yes,Personal,Low,0.4754,1.1429,97070.08,0,0
100194,2023-09-22,BR035,G00091,66.0,Female,Married,Graduate,,90428.22,6057.86,50000.0,24,10.18,671.0,1,0.293,1,-711.07,18151.3,63.0,378.65,4.0,Rent,Tier 2,Yes,Home,Medium,1.8086,1.0804,91980.67,0,0
100195,2024-12-01,BR046,G02163,26.0,Female,Divorced,Graduate,Salaried,239823.01,5372.37,523832.88,60,12.33,617.0,2,0.306,3,37184.33,74784.09,26.0,1115.28,9.0,Own,Tier 1,Yes,Home,Medium,0.4578,0.7057,240953.55,0,0
100196,2023-03-05,BR033,G02427,56.0,Female,Married,Postgraduate,Self-employed,129730.89,5000.0,178933.97,48,13.12,719.0,2,0.514,0,2160.87,36317.07,,100.0,4.0,Rent,Tier 2,No,Education,Medium,0.725,0.8073,130907.51,0,0
100197,2023-09-08,BR031,G02397,54.0,Female,Married,Graduate,Salaried,90000.0,7620.14,92942.72,24,11.47,729.0,1,0.339,0,-1595.26,0.0,42.0,100.0,10.0,Family Owned,Tier 1,No,Business,Medium,0.9683,1.5324,87574.27,0,0
100198,2023-03-28,BR042,G00349,34.0,Male,Married,School,Self-employed,90000.0,5000.0,123438.02,36,11.7,672.0,0,0.298,3,14368.3,27237.17,,986.7,10.0,Rent,Tier 1,Yes,Home,Medium,0.7291,1.1238,90187.65,0,0
100199,2023-09-05,BR049,G00982,35.0,Female,Single,Graduate,Salaried,90000.0,6280.93,50000.0,36,9.45,683.0,4,0.363,2,3854.84,9476.63,28.0,762.55,7.0,Family Owned,Tier 2,No,Personal,Medium,1.8,1.0226,91351.11,0,0
100200,2024-12-03,BR044,G00582,29.0,,Married,School,Salaried,90000.0,5000.0,127848.2,24,13.77,682.0,1,0.329,1,16217.95,44649.19,30.0,117.21,13.0,Own,Tier 1,No,Education,Low,0.704,1.3769,91099.5,0,0
100201,2023-09-25,BR012,G01128,29.0,Female,Married,Graduate,,90000.0,,124859.05,12,12.74,687.0,2,0.246,2,4434.11,18902.94,33.0,222.87,1.0,Family Owned,Tier 1,No,Business,,0.7208,2.4051,90945.42,0,0
100202,2024-10-25,BR029,G02438,39.0,Female,Single,Postgraduate,Unemployed,90000.0,16835.37,206098.25,60,9.83,724.0,5,0.285,0,-5584.5,0.0,32.0,100.0,0.0,Own,Tier 3,No,Education,Medium,0.4367,2.7027,89865.62,0,0
100203,2023-12-28,BR041,G01908,39.0,Female,Married,Graduate,Salaried,90000.0,5000.0,203569.21,48,13.29,691.0,3,0.384,1,-1561.67,20657.47,37.0,100.0,4.0,Family Owned,Tier 2,Yes,Education,Low,0.4421,1.2321,91460.56,0,0
100204,2024-05-25,BR015,G01928,21.0,Male,Single,Graduate,Salaried,90000.0,5000.0,50000.0,84,11.11,691.0,3,0.216,3,15991.48,47305.03,42.0,100.0,3.0,Family Owned,Tier 3,No,Personal,Medium,1.8,0.746,88333.3,0,0
100205,2023-11-30,BR034,G01055,64.0,Female,Single,School,Unemployed,90000.0,5000.0,50000.0,48,15.79,704.0,1,0.242,1,10268.02,38594.87,68.0,100.0,1.0,Rent,Tier 1,Yes,Business,Medium,1.8,0.8056,89863.98,0,0
100206,2023-07-14,BR002,G02342,36.0,Male,Divorced,Graduate,,90000.0,5000.0,109037.65,12,9.91,672.0,3,0.296,2,10996.61,29685.18,39.0,100.0,6.0,Own,Tier 2,Yes,Business,Low,0.8254,1.8782,90225.42,0,0
100207,2024-07-11,BR044,G02301,40.0,Female,Divorced,Graduate,Self-employed,90000.0,8791.01,,48,10.13,758.0,4,0.715,1,,9639.66,31.0,100.0,7.0,Own,Tier 1,No,Education,Medium,1.8,1.311,91421.59,0,0
100208,2024-12-08,BR031,G02017,32.0,Male,Married,Postgraduate,Self-employed,90000.0,5000.0,133838.31,72,9.34,656.0,2,0.541,1,12634.07,23867.66,40.0,100.0,,Rent,Tier 2,No,Education,Medium,0.6725,0.9145,93181.04,0,0
100209,2023-07-12,BR038,G02037,36.0,Female,Married,Graduate,Self-employed,90000.0,5000.0,92641.8,48,16.18,722.0,3,0.128,1,523.73,19162.77,63.0,100.0,3.0,Family Owned,Tier 2,No,Home,Low,0.9715,0.924,88609.91,0,1
100210,2024-07-22,BR042,G01630,35.0,Male,Married,Postgraduate,Salaried,90000.0,5000.0,326961.81,60,16.81,686.0,1,0.184,0,3451.15,14695.68,49.0,100.0,3.0,Rent,Tier 2,No,Business,Low,0.2753,1.3932,88862.82,0,0
